smiles,sampling_params,response
CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[NH1;$(N(C=O)C=O):2]>>[C:1][N:2]</rxn>"", ""reactants"": [""CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C12CCC2=O"", ""OCCCO""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Br:1][c$(c(Br)),n$(n(Br)),o$(o(Br)),C$([CH](Br)(=C)):2].[C$(C(B)([CX4])([CX4])([CX4])),C$([CH](B)([CX4])([CX4])),C$([CH2](B)([CX4])),C$([CH2](B)),C$(C(B)(=C)),c$(c(B)),o$(o(B)),n$(n(B)):3][B$(B([C,c,n,o])([OH,$(OC)])([OH,$(OC)])),B$([B-1]([C,c,n,o])(N)([OH,$(OC)])([OH,$(OC)])):4]>>[C,c,n,o:2][C,c,n,o:3]</rxn>"", ""reactants"": [""O=C1CCC2(CC1=O)N(c1cccc(C(F)(F)F)c1)C(=O)NC2Br"", ""CC1(C)OB(c2ccc(C#N)cc2S(C)(=O)=O)OC1(C)C""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C12CCC2=O""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[OH:2]-[$([CX4]),c:1]>>[Br:3][C,c:1]</rxn>"", ""reactants"": ["""", ""O=C1CCC2(CC1=O)N(c1cccc(C(F)(F)F)c1)C(=O)NC2O""], ""product"": ""O=C1CCC2(CC1=O)N(c1cccc(C(F)(F)F)c1)C(=O)NC2Br""}], ""building_blocks"": [""<bb>OCCCO</bb>"", ""<bb>CC1(C)OB(c2ccc(C#N)cc2S(C)(=O)=O)OC1(C)C</bb>"", ""<bb>O=C1CCC2(CC1=O)N(c1cccc(C(F)(F)F)c1)C(=O)NC2O</bb>""]}"
CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[NH1;$(N(C=O)C=O):2]>>[C:1][N:2]</rxn>"", ""reactants"": [""O=C1CCC2=C1C(O)N(c1cccc(C(F)(F)F)c1)C(=O)N2"", ""CS(=O)(=O)c1cc(C#N)ccc1C1C(=O)NC(=O)N1""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,I,Br:7][c:1]1[c:2][c:3][c:4][c:5][c:6]1>>[N:9]#[C:8][c:1]1[c:2][c:3][c:4][c:5][c:6]1</rxn>"", ""reactants"": [""CS(=O)(=O)c1cc(Cl)ccc1C1C(=O)NC(=O)N1"", """"], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1C(=O)NC(=O)N1""}], ""building_blocks"": [""<bb>O=C1CCC2=C1C(O)N(c1cccc(C(F)(F)F)c1)C(=O)N2</bb>"", ""<bb>CS(=O)(=O)c1cc(Cl)ccc1C1C(=O)NC(=O)N1</bb>""]}"
CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[NH1;$(N(C=O)C=O):2]>>[C:1][N:2]</rxn>"", ""reactants"": [""CS(=O)(=O)c1cc(C#N)ccc1C1C(=O)NC(=O)N2CCCC(=O)C12"", ""OCCCO""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO""}], ""building_blocks"": [""<bb>CS(=O)(=O)c1cc(C#N)ccc1C1C(=O)NC(=O)N2CCCC(=O)C12</bb>"", ""<bb>OCCCO</bb>""]}"
CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[NH1;$(N(C=O)C=O):2]>>[C:1][N:2]</rxn>"", ""reactants"": [""O=C1N(CCO)C(=O)NC12CCC=C2C(=O)O"", ""CS(=O)(=O)c1cc(C#N)ccc1C1COCCC1=O""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Br,I:1][C$(C([Br,I])([CX4])([CX4])([CX4])),C$([CH]([Br,I])([CX4])([CX4])),C$([CH2]([Br,I])([CX4])),C$([CH3]([Br,I])),C$([C]([Br,I])(=C)([CX4])),C$([CH]([Br,I])(=C)),C$(C([Br,I])(#C)),c$(c([Br,I])):2].[Br,I:3][C$(C([Br,I])([CX4])([CX4])([CX4])),C$([CH]([Br,I])([CX4])([CX4])),C$([CH2]([Br,I])([CX4])),C$([CH3]([Br,I])),C$([C]([Br,I])(=C)([CX4])),C$([CH]([Br,I])(=C)),C$(C([Br,I])(#C)),c$(c([Br,I])):4]>>[C,c:2][C,c:4]</rxn>"", ""reactants"": [""CS(=O)(=O)c1cc(C#N)ccc1Br"", ""O=C1CCOCC1Br""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1COCCC1=O""}], ""building_blocks"": [""<bb>O=C1N(CCO)C(=O)NC12CCC=C2C(=O)O</bb>"", ""<bb>CS(=O)(=O)c1cc(C#N)ccc1Br</bb>"", ""<bb>O=C1CCOCC1Br</bb>""]}"
CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[NH1;$(N(C=O)C=O):2]>>[C:1][N:2]</rxn>"", ""reactants"": [""CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C12CCC2=O"", ""OCCCO""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,I,Br:7][c:1]1[c:2][c:3][c:4][c:5][c:6]1>>[N:9]#[C:8][c:1]1[c:2][c:3][c:4][c:5][c:6]1</rxn>"", ""reactants"": ["""", ""CS(=O)(=O)c1cc(Cl)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C12CCC2=O""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C12CCC2=O""}], ""building_blocks"": [""<bb>OCCCO</bb>"", ""<bb>CS(=O)(=O)c1cc(Cl)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C12CCC2=O</bb>""]}"
CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C;H1&$(C([#6])[#6]),H2&$(C[#6]):1][OH1].[NH1;$(N(C=O)C=O):2]>>[C:1][N:2]</rxn>"", ""reactants"": [""O=C1NC(=O)N(c2cccc(C(F)(F)F)c2)C2=C1CCC2=O"", ""CS(=O)(=O)c1cc(C#N)ccc1C1C(CO)OCCN1""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCCO""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Br,I:1][C$(C([Br,I])([CX4])([CX4])([CX4])),C$([CH]([Br,I])([CX4])([CX4])),C$([CH2]([Br,I])([CX4])),C$([CH3]([Br,I])),C$([C]([Br,I])(=C)([CX4])),C$([CH]([Br,I])(=C)),C$(C([Br,I])(#C)),c$(c([Br,I])):2].[Br,I:3][C$(C([Br,I])([CX4])([CX4])([CX4])),C$([CH]([Br,I])([CX4])([CX4])),C$([CH2]([Br,I])([CX4])),C$([CH3]([Br,I])),C$([C]([Br,I])(=C)([CX4])),C$([CH]([Br,I])(=C)),C$(C([Br,I])(#C)),c$(c([Br,I])):4]>>[C,c:2][C,c:4]</rxn>"", ""reactants"": [""CS(=O)(=O)c1cc(C#N)ccc1Br"", ""OCC1OCCNC1Br""], ""product"": ""CS(=O)(=O)c1cc(C#N)ccc1C1C(CO)OCCN1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[OH:2]-[$([CX4]),c:1]>>[Br:3][C,c:1]</rxn>"", ""reactants"": ["""", ""OCC1OCCNC1O""], ""product"": ""OCC1OCCNC1Br""}], ""building_blocks"": [""<bb>O=C1NC(=O)N(c2cccc(C(F)(F)F)c2)C2=C1CCC2=O</bb>"", ""<bb>CS(=O)(=O)c1cc(C#N)ccc1Br</bb>"", ""<bb>OCC1OCCNC1O</bb>""]}"
COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1,frozen,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):1](=[O:2])-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):3]-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):4]-[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):5]=[O:6].[N$([NH2,NH3+1]([CX4])):7]>>[c:5]1[c:4][c:3][c:1][n+0:7]1</rxn>"", ""reactants"": [""COc1ccc2c(c1)C(=O)CC(=O)C2"", ""NCCCCCl""], ""product"": ""COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1""}], ""building_blocks"": [""<bb>COc1ccc2c(c1)C(=O)CC(=O)C2</bb>"", ""<bb>NCCCCCl</bb>""]}"
COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):1](=[O:2])-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):3]-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):4]-[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):5]=[O:6].[N$([NH2,NH3+1]([CX4])):7]>>[c:5]1[c:4][c:3][c:1][n+0:7]1</rxn>"", ""reactants"": [""COc1ccc2c(c1)C(=O)CC(=O)C2"", ""NCCCCCl""], ""product"": ""COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1""}], ""building_blocks"": [""<bb>COc1ccc2c(c1)C(=O)CC(=O)C2</bb>"", ""<bb>NCCCCCl</bb>""]}"
COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):1](=[O:2])-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):3]-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):4]-[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):5]=[O:6].[N$([NH2,NH3+1]([CX4])):7]>>[c:5]1[c:4][c:3][c:1][n+0:7]1</rxn>"", ""reactants"": [""COc1ccc2c(c1)C(=O)CC(=O)C2"", ""NCCCCCl""], ""product"": ""COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1""}], ""building_blocks"": [""<bb>COc1ccc2c(c1)C(=O)CC(=O)C2</bb>"", ""<bb>NCCCCCl</bb>""]}"
COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):1](=[O:2])-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):3]-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):4]-[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):5]=[O:6].[N$([NH2,NH3+1]([CX4])):7]>>[c:5]1[c:4][c:3][c:1][n+0:7]1</rxn>"", ""reactants"": [""COc1ccc2c(c1)C(=O)CC(=O)C2"", ""NCCCCCl""], ""product"": ""COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1""}], ""building_blocks"": [""<bb>COc1ccc2c(c1)C(=O)CC(=O)C2</bb>"", ""<bb>NCCCCCl</bb>""]}"
COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):1](=[O:2])-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):3]-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):4]-[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):5]=[O:6].[N$([NH2,NH3+1]([CX4])):7]>>[c:5]1[c:4][c:3][c:1][n+0:7]1</rxn>"", ""reactants"": [""COc1ccc2c(c1)C(=O)CC(=O)C2"", ""NCCCCCl""], ""product"": ""COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1""}], ""building_blocks"": [""<bb>COc1ccc2c(c1)C(=O)CC(=O)C2</bb>"", ""<bb>NCCCCCl</bb>""]}"
COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):1](=[O:2])-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):3]-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):4]-[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):5]=[O:6].[N$([NH2,NH3+1]([CX4])):7]>>[c:5]1[c:4][c:3][c:1][n+0:7]1</rxn>"", ""reactants"": [""COc1ccc2c(c1)C(=O)CC(=O)CC2"", ""NCCCCCl""], ""product"": ""COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1""}], ""building_blocks"": [""<bb>COc1ccc2c(c1)C(=O)CC(=O)CC2</bb>"", ""<bb>NCCCCCl</bb>""]}"
COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):1](=[O:2])-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):3]-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):4]-[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):5]=[O:6].[N$([NH2,NH3+1]([CX4])):7]>>[c:5]1[c:4][c:3][c:1][n+0:7]1</rxn>"", ""reactants"": [""COc1ccc2c(c1)C(=O)CC(=O)C2"", ""NCCCCCl""], ""product"": ""COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1""}], ""building_blocks"": [""<bb>COc1ccc2c(c1)C(=O)CC(=O)C2</bb>"", ""<bb>NCCCCCl</bb>""]}"
COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1,high,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):1](=[O:2])-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):3]-[$([CH](C)(C)([CX4])),$([CH2](C)(C)):4]-[C$(C(=O)(C)([CX4])),C$(C[H](=O)(C)):5]=[O:6].[N$([NH2,NH3+1]([CX4])):7]>>[c:5]1[c:4][c:3][c:1][n+0:7]1</rxn>"", ""reactants"": [""NCCCCCl"", ""COc1ccc2c(c1)C(=O)CC(=O)C2""], ""product"": ""COc1ccc2c3ccnc(C)c3n(CCCCCl)c2c1""}], ""building_blocks"": [""<bb>NCCCCCl</bb>"", ""<bb>COc1ccc2c(c1)C(=O)CC(=O)C2</bb>""]}"
COC1COCCC1NC1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,frozen,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""COC1COCCC1N"", ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""], ""product"": ""COC1COCCC1NC1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""FC(F)(F)c1cnc2c(c1)CNCC2"", ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)O)C1""], ""product"": ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C1CC2CNCC2(C(=O)O)C1"", ""O=C(Cl)C#CC1CC1""], ""product"": ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)O)C1""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[OH,O-:4]-[C$(C(=O)([OH,O-])([CX4])),C$([CH](=O)([OH,O-])):2]=[O:3]>>[Cl:5][C:2]=[O:3]</rxn>"", ""reactants"": ["""", ""O=C(O)C#CC1CC1""], ""product"": ""O=C(Cl)C#CC1CC1""}], ""building_blocks"": [""<bb>COC1COCCC1N</bb>"", ""<bb>FC(F)(F)c1cnc2c(c1)CNCC2</bb>"", ""<bb>O=C1CC2CNCC2(C(=O)O)C1</bb>"", ""<bb>O=C(O)C#CC1CC1</bb>""]}"
COC1COCCC1NC1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""COC1COCCC1N"", ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""], ""product"": ""COC1COCCC1NC1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""FC(F)(F)c1cnc2c(c1)CNCC2"", ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)O)C1""], ""product"": ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C1CC2CNCC2(C(=O)O)C1"", ""O=C(Cl)C#CC1CC1""], ""product"": ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)O)C1""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[OH,O-:4]-[C$(C(=O)([OH,O-])([CX4])),C$([CH](=O)([OH,O-])):2]=[O:3]>>[Cl:5][C:2]=[O:3]</rxn>"", ""reactants"": ["""", ""O=C(O)C#CC1CC1""], ""product"": ""O=C(Cl)C#CC1CC1""}], ""building_blocks"": [""<bb>COC1COCCC1N</bb>"", ""<bb>FC(F)(F)c1cnc2c(c1)CNCC2</bb>"", ""<bb>O=C1CC2CNCC2(C(=O)O)C1</bb>"", ""<bb>O=C(O)C#CC1CC1</bb>""]}"
COC1COCCC1NC1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,low,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""COC1COCCC1N"", ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""], ""product"": ""COC1COCCC1NC1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""FC(F)(F)c1cnc2c(c1)CNCC2"", ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)O)C1""], ""product"": ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C1CC2CNCC2(C(=O)O)C1"", ""O=C(Cl)C#CC1CC1""], ""product"": ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)O)C1""}, {""reaction_number"": 4, ""reaction_template"": ""<rxn>[OH,O-:4]-[C$(C(=O)([OH,O-])([CX4])),C$([CH](=O)([OH,O-])):2]=[O:3]>>[Cl:5][C:2]=[O:3]</rxn>"", ""reactants"": ["""", ""O=C(O)C#CC1CC1""], ""product"": ""O=C(Cl)C#CC1CC1""}], ""building_blocks"": [""<bb>COC1COCCC1N</bb>"", ""<bb>FC(F)(F)c1cnc2c(c1)CNCC2</bb>"", ""<bb>O=C1CC2CNCC2(C(=O)O)C1</bb>"", ""<bb>O=C(O)C#CC1CC1</bb>""]}"
COC1COCCC1NC1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,medium,"{""reactions"": [{""reaction_number"": 1, ""reaction_template"": ""<rxn>[C$(C(=O)([CX4,c])([CX4,c])),C$([CH](=O)([CX4,c])):1]=[O:2].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):3]>>[N+0:3][C:1]</rxn>"", ""reactants"": [""COC1COCCC1N"", ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""], ""product"": ""COC1COCCC1NC1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""}, {""reaction_number"": 2, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""FC(F)(F)c1cnc2c(c1)CNCC2"", ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)O)C1""], ""product"": ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1""}, {""reaction_number"": 3, ""reaction_template"": ""<rxn>[Cl,OH,O-:3][C$(C(=O)([CX4,c])),C$([CH](=O)):2]=[O:4].[N$([NH2,NH3+1]([CX4,c])),N$([NH]([CX4,c])([CX4,c])):6]>>[N+0:6]-[C:2]=[O:4]</rxn>"", ""reactants"": [""O=C1CC2CNCC2(C(=O)O)C1"", ""O=C(O)C#CC1CC1""], ""product"": ""O=C1CC2CN(C(=O)C#CC3CC3)CC2(C(=O)O)C1""}], ""building_blocks"": [""<bb>COC1COCCC1N</bb>"", ""<bb>FC(F)(F)c1cnc2c(c1)CNCC2</bb>"", ""<bb>O=C1CC2CNCC2(C(=O)O)C1</bb>"", ""<bb>O=C(O)C#CC1CC1</bb>""]}"
